EIN	Name
043643816	ABBOTT NORTHWESTERN HOSPITAL FOUNDATION
050513407	SYRIAN AMERICAN MEDICAL SOCIETY
061436620	NORWALK COMMUNITY HEALTH CENTER
010451523	HEALTHY KIDS A FAMILY RESOURCE NETWORK
061658200	AFRICAN-AMERICAN HEALTH INSTITUTE
043349104	COMMUNITY HEALTH ACCESS NETWORK
060842704	CONNECTICUT PODIATRIC MEDICAL ASSOCIATION INC
060681545	HARTFORD COUNTY MEDICAL ASSOCIATION INC
060653173	VNA COMMUNITY HEALTHCARE INC
061600685	CONTINUUM HOME HEALTH INC
061755233	MERIDIAN MEDICAL ASSOCIATES PC
020222123	CAPITAL REGION HEALTH CARE CORPORATION
042620040	CARING HEALTH CENTER INC
020222241	VNA HOME HEALTH AND HOSPICE SERVICES INC
020714551	HEALTH AND LIFE ORGANIZATION INC
042433313	UFCW AND PARTICIPATING EMPLOYERS INTERSTATE HEALTH AND WELFARE FUND
046080423	MILTON HOSPITAL TRUST
010487091	COASTAL MEDICAL CARE
043560815	NORTH RIVER COLLABORATIVE RETIREES HEALTH INSURANCE TRUST
042104452	EDGAR P BENJAMIN HEALTHCARE CENTER INC FKA RESTHAVEN CORPORATION
043189108	MANAGED HEALTH RESOURCES INC
010533796	MAINE SPECIAL EDUCATION MENTAL HEALTH COLLABORATIVE
050570918	ASIAN COMMUNITY HEALTH COALITION INC
043358566	UMASS MEMORIAL HEALTH CARE INC PARENT
020777195	BLUE RIDGE HEALTHCARE MEDICAL GROUP INC
020502466	METRO HEALTH FOUNDATION OF NEW HAMPSHIRE INC
050258811	NORTHWEST COMMUNITY HEALTH CARE
030197766	OTTAUQUECHEE HEALTH FOUNDATION INC
061587311	CHILDRENS HOSPITAL ANESTHESIA CORPORATION
010603034	RURAL HEALTH COLLABORATIVE OF SOUTHERN OHIO INC
043722352	VIRTUA HEALTH FOUNDATION INC
043108782	NOTRE DAME HEALTH CARE CENTER INC
060756833	NEW HAVEN COUNTY MEDICAL ASSOCIATION INC
020395289	SEACOAST MENTAL HEALTH CENTER RESOURCE GROUP INC
061412359	KIRYAS JOEL VOLUNTEER EMERGENCY MEDICAL SERVICES INC
010363624	KENNEBUNKPORT EMERGENCY MEDICAL SERVICES INC
042708045	HEALTH EFFECTS INSTITUTE
010674969	COMMUNITY HEALTH COUNCIL OF WYANDOTTE COUNTY INC
020258994	MENTAL HEALTH CENTER OF GREATER MANCHESTER INC
030477306	BOONE HOSPITAL FOUNDATION
042525066	LYNN COMMUNITY HEALTH INC
010386912	CENTRAL MAINE COMMUNITY HEALTH CORPORATION
043160283	MEDICAL OUTCOMES TRUST INC CO BURKE AND ASSOCIATES CPAS INC
042579527	GREATER ROSLINDALE HEALTH ORGANIZATION INC
016254546	SEIU HEALTHCARE PA TRAINING AND EDUCATION FUND
030183449	GREENSBORO HOSPITAL ASSOCIATIONINC DBA GREENSBORO NURSING HOME
042775264	CENTRAL MASSACHUSETTS AREA HEALTH EDUCATION CENTER
010935291	MEDICAL STAFF OF JOHN MUIR MEDICAL CENTER WALNUT CREEK CAMPUS
020788073	KOMATSU MINING CORP EMPLOYER PAY ALL RETIREE MEDICAL SAVINGS ACCOUNT TRUST
042177839	HEALTH AND WELFARE FUND IBEW LOCAL 96
043285249	MARINE BIOLOGICAL LABORATORY POST-RETIREMENT HEALTH PLAN
043312968	COMMUNITY HEALTH CENTER OF FRANKLIN COUNTY INCORPORATED
043656147	URBAN COMMUNITY ACTION PROJECT DBA HEALTH TO HOPE CLINICS
042145367	MASSACHUSETTS BRICKLAYERS AND MASONS HEALTH AND WELFARE FUND
060691728	TEAMSTERS LOCAL UNION NO 671 HEALTH SERVICES AND INSURANCE PLAN
060681161	CONNECTICUT LABORERS HEALTH FUND
042229839	HEALTH RESOURCES IN ACTION INC
042013908	BOSTON MEDICAL LIBRARY
043431534	HEALTHWORKS COMMUNITY FITNESS INC
061454857	CONNECTICUT ASSOCIATION OF SCHOOL BASED HEALTH CENTERS INC
042121358	MASSACHUSETTS GENERAL HOSPITAL NURSES ALUMNAE ASSOCIATIONS INC
020772989	NORTHWESTERN OHIO PLUMBERS AND PIPEFITTERS RETIREE HEALTH AND WELFARE PLAN AND TRUST
043342182	PARTNERS FOR A HEALTHIER COMMUNITY INC
043583676	AUXILIARY OF CHARLTON MEMORIAL HOSPITAL
010963657	NATIONAL MEDICAL FELLOWSHIPS INC
046197938	MENTAL HEALTH ASSOCIATION INC
043224489	MENTAL HEALTH PROGRAMS INC IX
020704699	GATEWAY MEDICAL SOCIETY INC
010541892	WASHINGTON COUNTY EMERGENCY MEDICAL SERVICES AUTHORITY
020610655	HEALTHY COMMUNITIES OF LYON AND STOREY COUNTIES
043519422	MEDICAL MISSIONS FOR CHILDREN INC
043124924	MONT MARIE HEALTH CARE CENTER INC
030437935	INTEGRATED COMMUNITY HEALTHCARE SOLUTION
043822257	EUREKA CHRISTIAN HEALTH OUTREACH
010283797	ALLIANCE FOR ADDICTION AND MENTAL HEALTH SERVICES MAINE
020223176	NEW HAMPSHIRE MEDICAL SOCIETY
010443926	MAINE MEDICAL EDUCATION TRUST
042800910	RESPONSIBLE HOSPITALITY INSTITUTE INC
061590060	UNIVERSAL HEALTH CARE FNDTN OF CT INC
061013879	SHEET METAL WORKERS LOCAL NO 40 HEALTH FUND
020358715	WHITE MOUNTAIN COMMUNITY HEALTH CENTER
042867791	SOUTHEASTERN MASSACHUSETTS EMERGENCY MEDICAL SERVICES COUNCIL INC
010492125	ALLIANCE OF INDEP ACADEMIC MEDICAL CTRS
050477052	NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND
020301530	MENTAL HEALTH CENTER FOR SOUTHERN NEW HAMPSHIRE INC
010497587	OASIS HEALTH NETWORK INC
010679073	PARKER COUNTY HEALTH FOUNDATION
042864973	HEALTH NEW ENGLAND INC
050355097	THUNDERMIST HEALTH CENTER
042317215	NORTH SUFFOLK MENTAL HEALTH ASSOC INC
010354589	EASTPORT HEALTH CARE INC
050508742	CVS HEALTH CHARITY CLASSIC INC
043452697	COMMUNITY HEALTH CONNECTIONS INC
030406130	WINTER HAVEN HOSPITAL FOUNDATION INC
016022787	MEDICAL CARE DEVELOPMENT INC
020633634	SAMARITAN BEHAVIORAL HEALTH INC
043723062	LAKE NORMAN COMMUNITY HEALTH C
010199596	WOMENS BOARD OF MAINE MEDICAL CENTER
050543506	CARIBBEAN MEDICAL AND HUMANITARIAN RELIEF CORP
046049991	BOSTON PLASTERERS AND CEMENT MASONS HEALTH AND WELFARE PLAN
020678121	CONNECTICUT EDUCATION ASSOC HEALTH AND WELFARE BENEFITS PLAN
050264126	INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO 99 HEALTH AND WELFARE FD
060935934	SOUTHWEST REGIONAL MENTAL HEALTH BOARD INC
036100362	MIAMI ASSOCIATION OF FIREFIGHTERS HEALTH BENEFIT TRUST
026162571	CO OF RIVERSIDE CA VEBA POST-EMPLOYMENT HEALTH SAVINGS PLAN TRUST
043428656	MASSACHUSETTS MENTAL HEALTH COUNSELORS ASSOCIATION INC
060972166	OPTIMUS HEALTH CARE INC
050374759	NEWPORT COUNTY COMMUNITY MENTAL HEALTH CENTER INC
042163872	IRON WORKERS DISTRICT COUNCIL OF NEW ENGLAND HEALTH AND WELFARE FUND
010542842	GERIATRIC RESOURCE NETWORK DBA PARTNERSHIP FOR HEALTHY AGING
042708004	HARVARD PILGRIM HEALTH CARE FOUNDATION INC
042560713	VISITING NURSE AND COMMUNITY HEALTH INC
066398458	EVERSOURCE ENERGY SERVICES COMPANY NON-UNION RET HEALTH-COMBINED
020460245	CATHOLIC MEDICAL CENTER PHYSICIANS PRACTICE ASSOCIATES
061578286	DOWNTOWN BRONX MEDICAL ASSOCIATES PC
010826156	HEALTH IMPROVEMENT PARTNERSHIP OF SANTA CRUZ COUNTY
050280788	MENTAL HEALTH ASSOCIATION OF RHODE ISLAND
043366707	NORTHERN VT AREA HEALTH EDUCATION CENTER INC
020606865	CAREFIRST COMMUNITY HEALTH SERVICES
061059786	FUSCO GROUP MEDICAL REIMBURSEMENT PLAN TRUST
060632049	CONNECTICUT HOSPITAL ASSOCIATION INCORPORATED
020351951	IAMAW DISTRICT NO 15 NEW ENGLAND AREA HEALTH AND WELFARE FUND
061527685	HISPANIC HEALTH COUNCIL FOUNDATION INC
042452600	HARVARD PILGRIM HEALTH CARE INC
010377901	EASTERN MAINE HEALTHCARE SYSTEMSEMMCA EASTERN MAINE MEDICAL CENTER AUXILIARY
030310862	PORTER MEDICAL CENTER
020438863	LAKE SUNAPEE COMMUNITY HEALTH SERVICES INC
042746997	FOUNDATION FOR BIOMEDICAL RESEARCH
043588426	WORLD HEALTH SERVICES INC
041404345	PUEBLO COMMUNITY HEALTH CENTER FOUNDATION INC
061691342	OCEAN HEALTH INITIATIVES INC
042695256	MASSACHUSETTS HEALTH OFFICERS ASSOCIATION INC
010676306	CAMBRIDGE HEALTH ALLIANCE FOUNDATION INC
042677185	SOUTH SHORE MENTAL HEALTH CENTER INC
050268165	MIRIAM HOSPITAL WOMENS ASSOCIATION
020788070	KOMATSU MINING CORP EMPLOYEE PAY-ALL RETIREE MEDICAL SAVINGS ACCOUNT TRUST
061504725	CHILD HEALTH AND DEVELOPMENT INSTITUTE OF CONNECTICUT INC
043804600	HEALTHNETWORK FOUNDATION FKA HEALTH NET FOUNDATION INC
066414276	YALE UNIVERSITY RETIREE HEALTH BENEFITS COVERAGE TRUST
043567502	PARTNERS IN HEALTH A NONPROFIT CORPORATION
010945309	JANE PAULEY COMMUNITY HEALTH CENTER INC
010467073	ST CROIX REGIONAL FAMILY HEALTH CENTER
061494146	UNITED NURSES AND ALLIED PROFESSIONALS 5110 FATIMA HOSPITAL UNAP
061181226	JOSEPH P ADDABBO FAMILY HEALTH CENTER INC
020278085	NEW HAMPSHIRE VETERINARY MEDICAL ASSOCIATION
040030585	MENTAL HEALTH PROGRAMS INC IV
043455405	ALLIANCE HEALTH OF BROCKTON INC
061161422	HARTFORD HEALTHCARE INDEPENDENCE AT HOME INC
050542561	SLEEPY EYE HEALTHCARE FOUNDATION
030224616	LAMOILLE HOME HEALTH AGENCY INC
010628051	SHOLOM COMMUNITY ALLIANCE HOME HEALTH CARE
061425205	CSMS PHYSICIANS HEALTH AND EDUCATION FUND
043207704	AWW CO INC AND POST RETIREMENT MEDICAL TRUST BARGAINING
061295966	LAWRENCE AND MEMORIAL HOSPITAL REGISTERED PROFESSIONAL NURSES LOCAL 5049
043468274	ALLIANCE HEALTH INC
043185003	MARIE ESTHER HEALTH CENTER INC
010285920	EAST GRAND HEALTH CENTER INC
066070891	CONNECTICUT ASSOCIATION OF HEALTH CARE FACILITIES INC
030343290	PEOPLES HEALTH AND WELLNESS CLINIC
043626557	CROSS CULTURAL HEALTH CARE PROGRAM
043383748	HEALTH ASSESSMENT LAB INC CO BURKE AND ASSOCIATES CPAS INC
043368387	MAINE ASSOCIATION OF HEALTH PLANS
010411788	WESTERN MAINE HEALTH CARE CORP
061494220	WB COMMUNITY HEALTH
010520045	AROOSTOOK COUNCIL TO PREVENT CHILD DBA AROOSTOOK COUNCIL FOR HEALTHY
042649085	CENTRAL MASSACHUSETTS EMERGENCY MEDICAL SYSTEMS CORPORATION
043374205	RIVER VALLEY HEALTHY COMMUNITIES COALITION
061330992	NORTHEAST MEDICAL GROUP INC
010752319	PITTSBURGH REGIONAL HEALTHCARE INITIATIVE
042609177	HEALTH IMPERATIVES INC
061397905	CONNECTICUT MENTAL HEALTH CENTER FOUNDATION INC
030382773	IBIS REPRODUCTIVE HEALTH INC
042753392	GREATER NEW BEDFORD ADULT DAY HEALTH CARE CENTER INC
061027213	KAHN AND COMPANY INC EMPLOYEE MEDICAL PLAN
026061001	LEON M AND HAZEL F FITCH TR FBO ELLIOT HOSPITAL
061634424	LAWRENCE AND MEMORIAL HEALTHCARE WORKERS UNION LOCAL 5123
010527066	EASTERN MAINE HEALTHCARE SYSTEMS
010673231	COLUMBUS COUNTY HOSPITAL FOUNDATION INC
042688181	NATIONAL ASSOC FOR BIOMEDICAL RESEARCH
010422885	ALTERNATIVE HEALTH SERVICES
061399319	PUTNAM HOSPITAL CENTER FOUNDATION
043259647	CHILDRENS HOSPITAL RADIOLOGY FOUNDATION INC
020473737	MATRIX HEALTH INC
042595304	CAPE COD HOSPITAL AUXILIARY
020366120	BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES OF STRAFFORD COUNTY INC
010221126	CASTINE COMMUNITY HOSPITAL
050271216	TEAMSTERS LOCAL 251 HEALTH SERVICES AND INSURANCE PLAN
042081870	BRIEN CENTER FOR MENTAL HEALTH AND SUBSTANCE ABUSE SERVICES
030301457	COPLEY HEALTH SYSTEMS INC
042485308	FAMILY HEALTH CENTER OF WORCESTERINC
010363873	NATIONAL RURAL HEALTH ASSOCIATION
042770977	EMERSON HEALTH SYSTEM INC CO EMERSON HOSPITAL
020275078	FOUNDATION FOR HEALTHY COMMUNITIES
042767389	LONGWOOD MEDICAL AREA CHILD CARE CENTER
042748880	LITTLE SISTERS OF THE ASSUMPTION FAMILY HEALTH SERVICES OF MA INC
043570815	ROTARY COMMUNITY CORPS OF ADULT DAY HEALTH PROGRAM INC
042456134	SOUTH END COMMUNITY HEALTH CENTER INC
043582078	ALLIANCE HEALTH OF SOUTHEASTERN MASSACHUSETTS INC
043071598	HEALTH CARE FOR ALL INC
042883153	MASSACHUSETTS ASSOCIATION FOR ADULT DAY HEALTH SERVICES INC
043373741	DUFFY HEALTH CENTER INC
043140938	HALLMARK HEALTH MEDICAL ASSOCIATES INC
042738698	CHILD DEVELOPMENT HEALTH AND NUTRITION INC
061049909	MEDICAL AND DENTAL STAFF FUND ST FRANCIS HOSPITAL AND MEDICAL CENTER
042482188	MANAGEMENT SCIENCES FOR HEALTH INC
043362620	MCLEAN HOSPITAL CORPORATION EMPLOYEE RETIREE MEDICAL TRUST
046048207	EAST CONCORD MEDICAL FOUNDATION INC CO BOSTON MEDICAL CENTER
066079417	CONNECTICUT VETERINARY MEDICAL ASSOCIATION
042437064	HALLMARK HEALTH VISITING NURSE ASSOCIATION AND HOSPICE INC
050259026	ST JOSEPH HEALTH SERVICES OF RI
042050773	MASSACHUSETTS MEDICAL SOCIETY
010276859	AROOSTOOK MENTAL HEALTH SERVICES INC
020300637	NORTH COUNTRY HOME HEALTH AND HOSPICE AGENCY INC
061558523	WAVENY CARE CENTER HEALTH SERVICES INC
010433461	MEDICAL DOSIMETRIST CERTIFICATION BOARD
043378945	GRANITE STATE HOME HEALTH ASSOC
042560754	HEALTHALLIANCE REALTY CORPORATION
042297845	SOUTH SHORE MEDICAL CENTER INC
042752962	CAMBRIDGE MEDICAL CARE FOUNDATION INC
030341570	BEHAVIORAL HEALTH NETWORK OF VT INC
043122535	COMMUNITY HEALTH CENTER CAPITAL FUND INC
060683942	IUPAT DISTRICT COUNCIL NO 11 HEALTH FUND
030417049	MEMORIAL HEALTH PARTNERS FOUNDATION INC
042104711	MASSACHUSETTS ASSOCIATION FOR MENTAL HEALTH INC
050378071	WOOD RIVER HEALTH SERVICES INC
061268168	NATIONAL HEALTH CARE INC AND AFFILIATE VOLUNTARY EMPLOYEE BENEFIT ASSOC PLAN
042681561	HOPEHEALTH MASSACHUSETTS INC
042914549	SAMARITAN COMMUNITY HEALTH SERVICES INC
042435675	HOME HEALTH VNA INC
042492730	HOLYOKE HEALTH CENTER INC
042103756	BEHAVIORAL HEALTH NETWORK INC
043409125	PARTNERSHIP FOR A HEALTHIER COMMUNITY INC
060646593	MENTAL HEALTH CONNECTICUT INC
010648561	HEALTH360 INC
042104246	GVNA HEALTHCARE INC
042794855	BETH ISRAEL DEACONESS MEDICAL CENTER OBSTETRICS AND GYNECOLOGY FOUNDATIONINC
050514949	HEALTHTOUCH INC
043235796	NEW ENGLAND BAPTIST MEDICAL ASSOCIATES INC
042400270	CAB HEALTH AND RECOVERY SERVICES INC
016023681	VISITING BOARD OF THE CHILDRENS HOSPITAL
010382340	LINCOLNHEALTH COVES EDGE
042296739	MASSACHUSETTS HEALTH COUNCIL INC
042509828	OUTER CAPE HEALTH SERVICES INC
042475363	HEALTHQUARTERS INC
060606530	WESLEYAN FOUNDATION FOR HEALTH AND AGING INC
042777145	NORTHEAST BEHAVIORAL HEALTH CORPORATION
043279836	BOSTON HEALTH NET CORPORATION
043044706	TUFTS MEDICAL CENTER PHYSICIANS ORGANIZATION INC
060646938	HARTFORD HEALTHCARE AT HOME INC
043170333	COASTAL MEDICAL ASSOCIATES INC
041174680	CHILDRENS MEDICAL CENTER CORPORATION
010246804	VNA HOME HEALTH AND HOSPICE
030608182	VIRGINIA SOCIETY OF HEALTHCARE ENGINEERS
030355570	VERMONT COUNCIL OF DEVELOPMENTAL AND MENTAL HEALTH SERVICES INC
042647615	MASSACHUSETTS HEALTH DATA CONSORTIUM INC
050259093	SOUTH COUNTY HOSPITAL HEALTHCARE SYSTEM ENDOWMENT
043373331	BOSTON MEDICAL CENTER HEALTH PLAN INC
043726317	GUILFORD ADULT HEALTH INC
043476764	LONGWOOD MEDICAL ENERGY COLLABORATIVE INC
010546327	SEBASTICOOK FAMILY DOCTORS DBA HOMETOWN HEALTH CENTER
066048427	BRIDGEPORT HOSPITAL FRIENDS OF PEDIATRICS INC
026009395	PLUMBERS AND STEAMFITTERS LOCAL NO 131 HEALTH AND WELFARE FUND
030140186	MAYO HEALTHCARE INC
061492707	MERCY COMMUNITY HEALTH INC
042774252	MASSACHUSETTS ASSOCIATION OF HEALTH BOARDS INC
066063082	MIDSTATE MEDICAL CENTER AUXILIARY
020441983	MANCHESTER MENTAL HEALTH FOUNDATION
060660403	WOMENS AUXILIARY OF SAINT FRANCIS HOSPITAL AND MEDICAL CENTER INC
050259004	MEMORIAL HOSPITAL
043436352	FISHING PARTNERSHIP HEALTH PLAN CORPORATION
020576603	JOHNSTON PARTNERSHIP FOR A HEALTHY COMMUNITY INC
020350051	COOS COUNTY FAMILY HEALTH SERVICES INC
030229931	UNIVERSITY HEALTH CENTER INC CO STEPHEN P ADAMS
010932846	GENESIS HEALTHCARE INC
042675800	GREATER NEW BEDFORD COMMUNITY HEALTH CENTER INC
010390918	MAINE COAST MEDICAL REALTY INC
016217452	ELLIOT HEALTH SYSTEM PROFESSIONAL AND GENERAL LIABILITY INSURANCE TRUST
042263744	BROOKLINE COMMUNITY MENTAL HEALTH CENTER INC
010466967	OXFORD COUNTY MENTAL HEALTH SERVICE
042208869	HOSPITAL THRIFT SHOP INC
060883545	FAIR HAVEN COMMUNITY HEALTH CLINIC INC
043717044	WILLIAMSON MEDICAL CENTER FOUNDATIONINC
030359531	COMMUNITY HEALTH SERVICES OF ADDISON CTY INC
050472268	NHCC MEDICAL ASSOCIATES INC
061416492	FIRST CHOICE HEALTH CENTERS INC
060969552	NEW BRITAIN EMERGENCY MEDICAL SERVICES INC
010414441	MAINE MOBILE HEALTH PROGRAM INC
043369649	MAINEGENERAL HEALTH
010265559	KENNEBEC VALLEY MENTAL HEALTH CENTER DBA KENNEBEC BEHAVIORAL HEALTH
042478978	SPECTRUM HEALTH SYSTEMS INC
030215872	WASHINGTON COUNTY MENTAL HEALTH SERVICES INC
043468149	ALLIANCE HEALTH OF QUINCY INC
043397713	TAS-CSH INC FKA CARITAS SOUTHWOOD HOSPITAL INC
042105941	BAYSTATE HEALTH INC
043085427	CHILDRENS HOSPITAL PATHOLOGY FOUNDATION INC
010347381	SACOPEE VALLEY HEALTH CENTER
042937697	PHYSICIANS FOR A NATIONAL HEALTH PROGRAM
010421234	EASTERN MAINE HEALTHCARE SYSTEMS LW LAKEWOOD LW
060897105	COMMUNITY HEALTH CENTER INC
050490997	CARE NEW ENGLAND HEALTH SYSTEM
050377502	MIRIAM HOSPITAL FOUNDATION
042622165	SOUTHEASTERN MASSACHUSETTS HOME HEALTH AIDES INC
030367185	GROUNDS FOR HEALTH INC
050514640	KENT HOSPITAL FOUNDATION
066077232	BISHOP WICKE HEALTH AND REHABILITATION CENTER INC
042682152	SOUTH BOSTON COMMUNITY HEALTH CENTER
030210725	RUTLAND MENTAL HEALTH SERVICES INC
042770980	EMERSON HEALTH CARE FOUNDATION INC
010749311	UFCW UNIONS AND PARTICIPATING EMPLOYERS HEALTH AND WELFARE FUND
061744054	PACIFIC NORTHWEST UNIVERSITY OF HEALTH SCIENCES
042909638	SAMARITAN HEALTH AND HOME CARE INC
030225105	UNIVERSITY OF VERMONT HEALTH NETWORK MEDICAL GROUP INC
050427007	BLACKSTONE HEALTH INC
050539199	FUND FOR PUBLIC HEALTH IN NEW YORK INC
056033975	SOUTH COUNTY HOME HEALTH
050500688	BRADLEY HOSPITAL FOUNDATION
020402602	NEW HAMPSHIRE HEALTH CARE ASSOCIATION
042780811	CHILDRENS HOSPITAL LEAGUE CORPORATION
043750515	HEBREW HEALTH CARE INC
042708824	GREATER LAWRENCE FAMILY HEALTH CENTER INC
020701562	METHODIST FAMILY HEALTH FOUNDATION
050468736	RHODE ISLAND HOSPITAL FOUNDATION
042864081	CHILDRENS HOSPITAL OPHTHALMOLOGY FOUNDATION INC
061081232	MORRIS HEIGHTS HEALTH CENTER
043487835	DIMOCK COMMUNITY HEALTH CENTER INC
061466555	BRISTOL HOSPITAL MULTI-SPECIALTY GROUP INC
060959656	NORTH CENTRAL CONNECTICUT EMERGENCY MEDICAL SERVICES COUNCIL INC
061715268	LSU SCHOOL OF MEDICINE NEW ORLEANS MEDICAL ALUMNI ASSOCIATION INC
060940464	NORWALK HOSPITAL CREDIT UNION
030218615	VERMONT ASSOCIATION OF HOSPITALS AND HEALTH SYSTEMS INC
060691862	LOCAL 677 HEALTH SERVICE AND INSURANCE PLAN
043318952	ANNA JAQUES COMMUNITY HEALTH FOUNDATION
061101924	MASONICARE HOME HEALTH AND HOSPICE INC
042106700	MASSACHUSETTS HEALTH AND HOSPITAL ASSOC INC
042845153	COMMONWEALTH OF MASSACHUSETTSNAGE HEALTH AND WELFARE FUND
042881348	LOWELL COMMUNITY HEALTH CENTER INC
042610447	NORTH SHORE COMMUNITY HEALTH INC
043163589	HEYWOOD MEDICAL GROUP INC
042505806	COLLEGE LIGHT OPERA CO INC
042103542	AMHERST COLLEGE TRUSTEES
042111203	TRUSTEES OF CLARK UNIVERSITY
043524094	EASTERN COLLEGE ATHLETIC CONFERENCE INC
050258810	BRYANT UNIVERSITY
010833582	ALLIANCE COLLINS FAMILY COLLEGE-READY ACADEMY HIGH SCHOOL
030179299	GREEN MOUNTAIN COLLEGE
030157045	ALPHA CHAPTER OF THE SIGMA PHI SOCIETY OF THE UNIVERSITY OF VERMONT
050465628	ROGER WILLIAMS UNIVERSITY SCHOOL OF LAW
030482006	AVE MARIA UNIVERSITY INC
061669185	NORWICH UNIVERSITY APPLIED RESEARCH INSTITUTES LTD
030445678	UNIVERSITY AT BUFFALO NEUROSURGERY INC
010211781	PRESIDENT AND TRUSTEES OF BATES COLLEGE
030441392	BLACK COLLEGE SCHOLARSHIP FUND INC
010319421	UNIVERSITY OF MAINE STUDENT GOVERNM
042104451	REGIS COLLEGE
043666805	UNIVERSITY ORTHOPAEDIC ASSOCIATION INC
020738080	SOUTHCENTRAL KENTUCKY COMMUNITY AND TECHNICAL COLLEGE FOUNDATION INC
056049721	RHODE ISLAND COLLEGE FOUNDATION
010237721	UNIVERSITY OF MAINE PULP AND PAPER FOUNDATION
010544448	UNIVERSITY OF MAINE SCHOOL OF LAW FOUNDATION
042620632	SALEM STATE UNIVERSITY FOUNDATION INC
043838472	EMPLOYEE CONTRIBUTION VEBA TRUST PEPPERDINE UNIVERSITY
020482745	SOUTHERN NEW HAMPSHIRE UNIVERSITY STUDENT GOVERNMENT ASSOCIATION
042973384	MIDDLESEX COMMUNITY COLLEGE FOUNDATION CO KATHLEEN RICH
066070253	AMERICAN FEDERATION OF TEACHERS UNIVERSITY OF CONNECTICUT PROFESSIONAL
043838449	EMPLOYER CONTRIBUTION VEBA TRUST PEPPERDINE UNIVERSITY
060646520	ALBERTUS MAGNUS COLLEGE
046013152	UNIVERSITY OF MASSACHUSETTS FOUNDATION INC
020222182	SAINT ANSELM COLLEGE
050526470	SOUTH JERSEY TECHNOLOGY PARK
042103638	WHEATON COLLEGE
042619659	NORTHEASTERN UNIVERSITY HILLEL ADVISORY COMMITTEE INC
060991088	MIDDLESEX COMMUNITY COLLEGE FOUNDATION INC
056019148	HILLEL FOUNDATION AT THE UNIVERSITY OF RHODE ISLAND
010211497	PRESIDENT AND TRUSTEES OF COLBY COLLEGE
041081650	BENTLEY UNIVERSITY
010595871	METROPOLITAN STATE COLLEGE OF DENVER ALUMNI ASSOCIATION INC
060857606	UNIVERSITY ROW HOMES INC CO BETTER QUALITY MANAGEMENT
042742359	MASSACHUSETTS COLLEGE OF ART AND DESIGN FOUNDATION INC
010469196	UNIVERSITY OF MAINE AT FORT KENT FOUNDATION
050306206	JOHNSON AND WALES UNIVERSITY
042134818	LABOURE COLLEGE
042300472	BERKLEE COLLEGE OF MUSIC INC
042104329	SPRINGFIELD COLLEGE
061599388	GOODWIN COLLEGE FOUNDATION INC
042374513	COLLEGE YEAR IN ATHENS INC
010271210	HUSSON UNIVERSITY
061395640	RICHMOND THE AMERICAN INTERNATIONAL UNIVERSITY IN LONDON INC
042103547	TRUSTEES OF BOSTON UNIVERSITY
010520531	SOUTHERN MAINE COMMUNITY COLLEGE FOUNDATION
030179593	MARLBORO COLLEGE
010631464	COAST COMMUNITY COLLEGE ASSOCIATION CTA NEA
046074663	TRUSTEES OF JAFFNA COLLEGE FUNDS
020271139	NEW HAMPSHIRE COLLEGE AND UNIVERSITY COUNCIL
046054705	BOSTON COLLEGE LAW SCHOOL PUBLICATION TRUST
043838470	EMPLOYEE CONTRIBUTION UNIVERSITY OF THE
061752251	COMMUNITY COLLEGE ASSOCIATION
042707491	BRISTOL COMMUNITY COLLEGE FOUNDATION INC
010378758	MAINE COLLEGE OF ART
042546632	ASSOCIATION OF INDEPENDENT COLLEGES AND UNIVERSITIES OF MASSACHUSETTS INC
047025786	EMPLOYEE CONNECTICUT VEBA TRUST CONNECTICUT COLLEGE
041926770	UNIVERSITY CLUB OF BOSTON
030179414	BENNINGTON COLLEGE CORPORATION
042104847	WILLIAMS COLLEGE
042689592	UNIVERSITY STAFF ASSOCIATION INC
050231650	UNIVERSITY CLUB
060949733	UNIVERSITY OF CT CHAPTER OF THE AMERICAN ASSOC OF UNIV PROFESSORS
066105971	MANCHESTER COMMUNITY COLLEGE FOUNDATION INC
043838447	EMPLOYER CONTRIBUTION UNIVERSITY OF THE
020534583	MACAULAY HONORS COLLEGE FOUNDATION
042618671	UNIVERSITY CLUB SCHOLARSHIP FUND
043236078	TUFTS UNIVERSITY EMPLOYEE BENEFIT TRUST
020309681	MAGDALEN COLLEGE
042105776	ASSUMPTION COLLEGE
043608107	MIDDLE COLLEGE HIGH SCHOOL NATIONAL CONSORTIUM INC
050365021	RHODE ISLAND COLLEGE STUDENT COMMUNITY GOVERNMENT INC
042108376	WESTERN NEW ENGLAND UNIVERSITY
043129036	UNIVERSITY OF BRISTOL FOUNDATION INC
010211810	UNIVERSITY OF NEW ENGLAND
042613803	MASSACHUSETTS COLLEGE OF LIBERAL ARTS FOUNDATION INC
030197728	STERLING COLLEGE
020535267	AMERICAN COLLEGE OF OSTEOPATHIC INTERNISTS INC
042005934	FISHER COLLEGE
010263385	THOMAS COLLEGE
061652733	AMERICAN FRIENDS OF ARIEL UNIVERSITY INC
020344073	THOMAS MORE COLLEGE OF LIBERAL ARTS INC
030566869	COLLEGE OPTIONS FOUNDATION INC
042736585	BERKSHIRE COMMUNITY COLLEGE FOUNDATION INC
